"id","Orientation_date","Orientation_time","freq_down","freq_down_unit","batchnumber","true_value_Lon","true_value_lat","true_value_error","result_confidence","false_value_lon","false_value_lat","freq_up","freq_up_unit","multiAccessMode","modulate_pattern","code_Mode","bandwidth","bandwidth_unit","sps","sps_unit","medial_sat_norad","adjacent_sat_norad1","adjacent_sat_norad2"
"929870","2020/6/14","10:58:36","266950","KHz","3480","122.832","28.532","7327","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929871","2020/6/14","10:57:37","268250","KHz","355","144.396","13.273","7984","0.930","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929872","2020/6/14","10:58:44","268350","KHz","3003","144.397","13.388","8712","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929873","2020/6/14","10:57:01","268350","KHz","3077","130.134","25.798","7459","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929874","2020/6/14","10:57:41","268350","KHz","3077","130.142","25.797","7459","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929875","2020/6/14","10:58:49","268350","KHz","3077","130.155","25.797","7459","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929876","2020/6/14","10:58:19","268350","KHz","3082","144.303","13.738","8668","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929877","2020/6/14","10:57:16","268350","KHz","3085","135.469","24.621","7527","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929878","2020/6/14","10:18:07","268350","KHz","9982","144.284","13.543","20003","0.800","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929879","2020/6/14","10:18:29","268350","KHz","9021","106.585","5.105","10002","0.900","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929880","2020/6/14","10:19:41","268350","KHz","9985","128.008","26.010","19003","0.810","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929881","2020/6/14","10:59:03","252050","KHz","1490","146.271","14.666","8545","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929882","2020/6/14","10:57:31","252050","KHz","1523","146.825","15.087","8485","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929883","2020/6/14","10:58:06","266950","KHz","9972","130.234","25.590","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929884","2020/6/14","10:59:47","266950","KHz","3479","146.507","14.711","8533","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929885","2020/6/14","10:59:45","266950","KHz","3481","145.664","15.192","8454","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929886","2020/6/14","10:59:11","266950","KHz","3495","130.119","25.593","7471","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929887","2020/6/14","10:59:00","268350","KHz","3077","130.163","25.793","7459","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929888","2020/6/14","10:59:49","268350","KHz","3085","135.465","24.633","7523","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929889","2020/6/14","10:59:43","268350","KHz","3094","130.081","25.828","7456","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929890","2020/6/14","10:19:50","268350","KHz","9021","106.582","5.137","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929891","2020/6/14","11:00:15","252050","KHz","1490","146.275","14.658","8543","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929892","2020/6/14","10:59:39","252050","KHz","1513","127.505","29.467","7268","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929893","2020/6/14","10:59:50","252050","KHz","1523","146.812","15.081","8482","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929894","2020/6/14","10:59:31","256950","KHz","933","127.884","26.082","6848","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929895","2020/6/14","10:58:39","256950","KHz","934","130.107","25.669","6869","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929896","2020/6/14","11:00:18","256950","KHz","934","130.108","25.670","6869","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9586","Hz","23467","44637","40892"
"929897","2020/6/14","10:51:37","252050","KHz","9971","127.019","37.065","11002","0.890","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929898","2020/6/14","11:00:46","266950","KHz","3479","146.507","14.701","8533","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929899","2020/6/14","11:00:49","266950","KHz","3480","122.834","28.531","7324","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929900","2020/6/14","11:00:41","266950","KHz","3485","144.679","13.436","8712","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929901","2020/6/14","11:00:00","266950","KHz","3489","146.276","14.538","8558","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929902","2020/6/14","10:56:47","256950","KHz","9041","127.793","26.314","15002","0.850","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929903","2020/6/14","11:00:50","252050","KHz","1513","127.518","29.467","7266","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929904","2020/6/14","11:01:01","252050","KHz","1523","146.812","15.053","8485","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929905","2020/6/14","10:59:10","268250","KHz","353","127.546","29.402","6703","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929906","2020/6/14","11:00:16","268250","KHz","353","127.547","29.410","6703","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929907","2020/6/14","11:00:35","252050","KHz","9971","127.020","37.100","6001","0.940","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929908","2020/6/14","11:00:18","268350","KHz","3003","144.349","13.566","8686","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929909","2020/6/14","11:01:50","268350","KHz","3077","130.164","25.787","7455","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929910","2020/6/14","11:00:00","268350","KHz","3080","146.477","14.979","8498","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929911","2020/6/14","10:59:12","266950","KHz","9972","130.147","25.576","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929912","2020/6/14","11:02:19","266950","KHz","3479","146.503","14.685","8534","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929913","2020/6/14","11:01:20","266950","KHz","3482","130.244","25.588","7466","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","24580","Hz","25258","44637","40892"
"929914","2020/6/14","11:02:16","266950","KHz","3482","130.251","25.588","7466","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929915","2020/6/14","11:01:36","266950","KHz","3489","146.272","14.545","8557","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929916","2020/6/14","11:01:48","266950","KHz","3495","130.144","25.566","7469","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","24593","Hz","25258","44637","40892"
"929917","2020/6/14","10:59:32","256950","KHz","9042","127.910","25.747","5001","0.950","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929918","2020/6/14","11:02:35","252050","KHz","1523","146.804","15.025","8488","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929919","2020/6/14","11:01:15","256950","KHz","933","127.877","26.080","6856","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929920","2020/6/14","11:02:43","256950","KHz","933","127.873","26.078","6856","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929921","2020/6/14","11:01:06","256950","KHz","934","130.108","25.679","6875","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929922","2020/6/14","11:02:35","256950","KHz","934","130.108","25.683","6875","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929923","2020/6/14","11:01:46","252050","KHz","9971","127.032","37.095","10002","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929924","2020/6/14","11:03:00","266950","KHz","3479","146.508","14.686","8531","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929925","2020/6/14","11:03:12","266950","KHz","3480","122.831","28.463","7324","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929926","2020/6/14","11:03:17","266950","KHz","3482","130.227","25.537","7468","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929927","2020/6/14","11:02:02","268250","KHz","353","127.548","29.414","6709","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929928","2020/6/14","11:03:14","268250","KHz","353","127.548","29.421","6709","0.940","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929929","2020/6/14","11:02:50","268250","KHz","355","144.409","13.198","8013","0.920","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929930","2020/6/14","11:03:15","268350","KHz","3077","130.102","25.781","7453","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929931","2020/6/14","11:02:05","268350","KHz","3096","146.763","15.240","8459","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929932","2020/6/14","11:02:28","252050","KHz","9996","146.280","14.567","13002","0.870","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929933","2020/6/14","11:01:41","256950","KHz","9041","127.770","26.177","1000","0.990","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929934","2020/6/14","11:01:56","256950","KHz","9042","127.909","25.695","4001","0.960","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929935","2020/6/14","11:04:00","252050","KHz","1523","146.795","15.009","8490","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929936","2020/6/14","10:59:25","266950","KHz","9972","130.152","25.532","7001","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929937","2020/6/14","10:59:48","266950","KHz","9997","146.516","14.659","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929938","2020/6/14","10:59:48","266950","KHz","9036","104.033","1.351","4001","0.960","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929939","2020/6/14","11:04:33","266950","KHz","3479","146.494","14.645","8531","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","27945","Hz","25258","44637","40892"
"929940","2020/6/14","11:03:38","266950","KHz","3480","122.825","28.468","7322","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929941","2020/6/14","11:04:41","266950","KHz","3480","122.820","28.475","7322","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"929942","2020/6/14","11:03:50","266950","KHz","3482","130.173","25.527","7468","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","27784","Hz","25258","44637","40892"
"929943","2020/6/14","11:04:47","266950","KHz","3485","144.678","13.434","8706","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929944","2020/6/14","11:03:39","266950","KHz","3496","146.800","14.981","8493","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929945","2020/6/14","11:03:31","256950","KHz","933","127.870","26.076","6858","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9613","Hz","23467","44637","40892"
"929946","2020/6/14","11:00:27","266950","KHz","9972","130.147","25.556","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929947","2020/6/14","11:00:31","266950","KHz","9039","144.395","13.288","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929948","2020/6/14","11:00:34","266950","KHz","9977","122.860","28.497","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929949","2020/6/14","11:00:39","266950","KHz","9997","146.510","14.692","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929950","2020/6/14","11:01:17","266950","KHz","9036","104.032","1.411","6001","0.940","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929951","2020/6/14","11:02:38","252050","KHz","9971","127.015","37.095","12002","0.880","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929952","2020/6/14","11:02:57","252050","KHz","9996","146.266","14.563","10002","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929953","2020/6/14","11:05:42","266950","KHz","3479","146.498","14.669","8528","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929954","2020/6/14","11:05:49","266950","KHz","3480","122.826","28.500","7319","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929955","2020/6/14","11:05:16","266950","KHz","3481","145.653","15.321","8444","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929956","2020/6/14","11:05:03","266950","KHz","3482","130.164","25.561","7464","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929957","2020/6/14","11:05:39","266950","KHz","3485","144.671","13.447","8702","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929958","2020/6/14","11:04:30","252050","KHz","1490","146.266","14.567","8547","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"929959","2020/6/14","11:05:49","252050","KHz","1490","146.268","14.565","8547","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929960","2020/6/14","11:05:30","252050","KHz","1513","127.529","29.510","7258","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"929961","2020/6/14","11:05:34","252050","KHz","1523","146.800","14.990","8489","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929962","2020/6/14","11:05:49","268250","KHz","355","144.398","13.255","8020","0.920","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929963","2020/6/14","11:03:41","268350","KHz","3077","130.104","25.786","7452","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929964","2020/6/14","11:03:40","268350","KHz","3085","135.463","24.671","7513","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929965","2020/6/14","11:05:06","268350","KHz","3085","135.461","24.679","7513","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929966","2020/6/14","11:05:36","268350","KHz","3085","135.460","24.682","7513","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929967","2020/6/14","11:02:44","256950","KHz","9042","127.892","25.704","7001","0.930","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929968","2020/6/14","11:04:10","256950","KHz","9041","127.777","26.054","11002","0.890","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929969","2020/6/14","11:04:23","256950","KHz","9042","127.894","25.583","1000","0.990","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929970","2020/6/14","11:04:37","256950","KHz","9043","144.748","12.688","20003","0.800","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929971","2020/6/14","11:04:49","256950","KHz","9041","127.771","26.015","6001","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"929972","2020/6/14","11:06:02","252050","KHz","1490","146.268","14.579","8545","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929973","2020/6/14","11:06:38","252050","KHz","1523","146.794","14.984","8488","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929974","2020/6/14","11:05:09","256950","KHz","933","127.876","26.049","6869","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929975","2020/6/14","11:06:45","256950","KHz","933","127.873","26.044","6869","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929976","2020/6/14","11:05:01","256950","KHz","934","130.115","25.678","6887","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929977","2020/6/14","11:06:36","256950","KHz","934","130.115","25.687","6887","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"929978","2020/6/14","11:01:21","266950","KHz","9972","130.256","25.597","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929979","2020/6/14","11:01:24","266950","KHz","9997","146.268","14.550","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929980","2020/6/14","11:02:14","266950","KHz","9036","104.036","1.369","4001","0.960","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929981","2020/6/14","11:06:01","266950","KHz","3479","146.496","14.683","8527","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929982","2020/6/14","11:06:09","266950","KHz","3479","146.495","14.683","8527","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929983","2020/6/14","11:07:19","266950","KHz","3479","146.493","14.680","8527","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929984","2020/6/14","11:07:16","266950","KHz","3480","122.827","28.504","7317","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929985","2020/6/14","11:06:16","266950","KHz","3481","145.655","15.275","8443","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929986","2020/6/14","11:06:00","266950","KHz","3482","130.104","25.559","7463","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929987","2020/6/14","11:06:07","266950","KHz","3485","144.668","13.465","8701","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929988","2020/6/14","11:06:01","252050","KHz","9996","146.290","14.539","18003","0.820","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929989","2020/6/14","11:07:19","268350","KHz","3003","144.309","13.712","8676","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929990","2020/6/14","11:07:50","268350","KHz","3003","144.297","13.763","8676","0.920","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"929991","2020/6/14","11:06:17","268350","KHz","3077","130.086","25.747","7450","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929992","2020/6/14","11:07:40","268350","KHz","3077","130.079","25.747","7450","0.930","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929993","2020/6/14","11:02:10","266950","KHz","9036","104.037","1.384","8001","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929994","2020/6/14","11:02:24","266950","KHz","9997","146.254","14.582","15002","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929995","2020/6/14","11:02:27","266950","KHz","9972","130.148","25.592","8001","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929996","2020/6/14","11:02:33","266950","KHz","9039","144.388","13.304","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929997","2020/6/14","11:02:37","266950","KHz","9977","122.852","28.542","8001","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"929998","2020/6/14","11:07:31","266950","KHz","3479","146.493","14.688","8526","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"929999","2020/6/14","11:08:17","266950","KHz","3480","122.826","28.502","7316","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"930000","2020/6/14","11:08:00","266950","KHz","3482","130.090","25.563","7462","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930001","2020/6/14","11:08:02","268250","KHz","355","144.388","13.263","8031","0.920","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930002","2020/6/14","11:05:34","256950","KHz","9043","144.740","12.643","1000","0.990","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930003","2020/6/14","11:05:41","256950","KHz","9041","127.775","26.036","9001","0.910","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930004","2020/6/14","11:08:48","252050","KHz","1513","127.540","29.534","7255","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930005","2020/6/14","11:07:35","256950","KHz","933","127.853","26.091","6873","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930006","2020/6/14","11:08:36","256950","KHz","933","127.849","26.092","6873","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930007","2020/6/14","11:07:33","256950","KHz","934","130.103","25.731","6890","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930008","2020/6/14","11:08:34","256950","KHz","934","130.102","25.739","6890","0.940","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"930009","2020/6/14","11:03:10","266950","KHz","9977","122.849","28.511","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930010","2020/6/14","11:03:11","266950","KHz","9036","104.031","1.358","3000","0.970","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930011","2020/6/14","11:03:18","266950","KHz","9972","130.268","25.556","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"930012","2020/6/14","11:07:36","256950","KHz","9042","127.884","25.481","12002","0.880","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930013","2020/6/14","11:08:01","256950","KHz","9041","127.767","25.950","13002","0.870","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930014","2020/6/14","11:09:01","252050","KHz","1513","127.541","29.558","7253","0.930","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"930015","2020/6/14","11:10:35","252050","KHz","1523","146.810","14.978","8481","0.920","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930016","2020/6/14","11:08:45","266950","KHz","3479","146.496","14.769","8514","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930017","2020/6/14","11:09:13","266950","KHz","3480","122.822","28.544","7313","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"930018","2020/6/14","11:10:30","266950","KHz","3480","122.815","28.553","7313","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"930019","2020/6/14","11:09:01","266950","KHz","3482","130.103","25.593","7459","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","27971","Hz","25258","44637","40892"
"930020","2020/6/14","11:08:36","266950","KHz","3489","146.277","14.659","8531","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930021","2020/6/14","11:08:33","266950","KHz","3493","130.229","25.595","7459","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"930022","2020/6/14","11:08:37","256950","KHz","9042","127.880","25.469","17003","0.830","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
"930023","2020/6/14","11:09:02","256950","KHz","9041","127.769","25.884","18003","0.820","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","0","Hz","23467","44637","40892"
